id,value,data_type,attribute_id,created_at,updated_at,deleted_at
1303,"Widely used. Compared to barley: planted later in fall, matures later in spring, tolerates wetness better (but not flooding), higher spring biomass potential (but requires high fertility). Very good N scavenger. Top quality forage. After well-timed grazings can still produce spring biomass or grain. Fine nurse crop for legumes. Mixes well with winter peas, hairy vetch. Shorter, slower to head means residue easier to manage than rye. Not for small grain cash crop rotations (host for same diseases and pests). Descr. modified FROM ""legacy"".C. Lawrence, VA NRCS Cover Crop Planning Manual.
",string,129,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1304,Include,string,130,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1305,Common,string,131,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1306,Emerging,string,131,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1307,rec0fkRSPW2unbR48,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1308,rec1KNI87iZslbLy2,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1309,rec1qBF6fUfsVaIGl,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1310,rec23g61dMYntBkw4,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1311,rec2ZVISlWtWbdHxP,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1312,rec3J6Uy4S5RiKHvv,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1313,rec41LXK9ZgYScmpH,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1314,rec4fZwNwgC0bDbnU,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1315,rec51cAQvAFZEtKiI,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1316,rec5MYOuYWbvSBAgz,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1317,rec636OB8B9EQhUnn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1318,rec6dunwstUBAedgx,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1319,rec7NpijoOgs32RbI,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1320,rec7O6BPGNfMK15xw,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1321,rec7X3ynHlPyElB9f,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1322,rec7sJ3yiJo3RTNGp,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1323,rec7tdfhwqwsD1Oj1,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1324,rec8B9xAQWU1TMLJ6,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1325,rec90P1BZhTps3Wom,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1326,rec9EstkBd2GzVExf,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1327,rec9MIuJlomR0BN8b,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1328,recAExZ7w8eGt6lAP,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1329,recB4FMXwyUMlyE66,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1330,recBbrBD226y06M4q,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1331,recBoRPZoWEMLzHYN,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1332,recCC2QQslwhSHnts,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1333,recCrEq5YQ9yLsxeN,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1334,recDZFUe7kHsbhSGn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1335,recDna1plwKbI8DVg,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1336,recF30WEB5EmRoOKa,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1337,recFlJfyYTtHWfOaB,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1338,recFpnuVZ9v5Kw6Bh,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1339,recFpofsFvQfmHGIa,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1340,recGJ6TYiGkaxvHtn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1341,recGcqqG9iakThMNR,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1342,recHB7FeYZuS4Jxz0,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1343,recHMTceq3Gsn3A41,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1344,recHg1SDIyM7cFLaT,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1345,recHkcKuG48xmZcjE,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1346,recHxsFkhn7kEhF1r,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1347,recIFuWcFYbbWxiLY,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1348,recIVPjKBaYNfxykd,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1349,recIhryxkCniyx4u9,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1350,recIug0gfmqytjDRt,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1351,recJ2hupoQYsT8Yj3,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1352,recJ68QZAtIAPDHfi,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1353,recJU7JjaMim4e18z,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1354,recJYCC0Jxk555rVR,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1355,recJvXboNpiURmrSU,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1356,recJwVagZyMa413au,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1357,recKtaYjD61VgzVlZ,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1358,recL6IiMqfhyKdQ3j,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1359,recLdd6iWdvzeqLJu,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1360,recMI5jCwPJPUpmUe,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1361,recMo6Pjegez9FQTt,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1362,recNBrAt4S0KkztN2,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1363,recNjDsOZ437UwRNz,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1364,recOAPf5xKScRHHKj,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1365,recPNa0fnmEn2BkES,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1366,recRjFwhpssdKL5Zn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1367,recS1BrVtJtgt5RTz,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1368,recSIs3MatpAf0Jdx,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1369,recSLHTNNl0PCgsxU,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1370,recSnumAgEmbVp4jS,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1371,recT4Qon7IkrtfHPV,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1372,recT5OXYb3ih0LAiX,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1373,recTcfXM6EkxQfZKH,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1374,recTvoW3IW6QsNWQd,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1375,recVhxnKuxWUINr9N,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1376,recWWj8H4qcWtmBU9,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1377,recXC9kSNB8npGaAv,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1378,recY3Br6wsoRF90di,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1379,recY4d16KfKgbWXwf,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1380,recYFBeOrCJbrsvMW,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1381,recYL4DXrZGAXRPQd,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1382,recYSOtwa6z8fWEJu,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1383,recYq6WLxaDbDgaWy,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1384,recZfRxXnaBxy65nn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1385,reca4d36mCVSW2hHd,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1386,recaP6RsmsmBQbZVe,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1387,recaTZ7aW0aftOCNI,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1388,recbjQQdRq234J04O,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1389,recbr0Bj5uI9TDXfi,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1390,recc11kgmYdSFb5Xr,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1391,recc5IxWfuOSbQtEy,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1392,reccgWtSF6zvE48y3,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1393,reccwdumf76mRV5P6,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1394,recd0F8yYR6ymcHMV,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1395,recdDJ15oYmMBFO68,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1396,recdW08EhfJ0WKPem,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1397,recdvrpG7T1fKIPZy,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1398,recdvzgZaUGGMLRVE,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1399,receWL8eg6dSrjLky,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1400,recedKK2FsRvndWOh,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1401,receknM4B2Atx0Ix8,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1402,recfImzIGINOU1QJO,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1403,recfVtDAZqoQmudnp,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1404,recgSIrDDYDBy25yU,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1405,rechTROaW19OwBdEv,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1406,rechU5ZuZcrrC3HAE,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1407,rechXiStLzjBzIwrP,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1408,rechozGdmAWWRe6LK,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1409,recj5AeWfvNreD4vl,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1410,recj91if43XehKniF,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1411,recjRkPcrirw2p0qs,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1412,reckZnIpxCuS9aRXe,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1413,reckaq0HuZKwCLrt9,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1414,reckuBFcT4eLTW5Dw,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1415,reclcItzneg3k4uRN,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1416,recltzvhOm48tKGLa,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1417,recnFiV37QILbMxC0,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1418,recnY5d1wXt3ZieaK,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1419,recnnRjKc9slDRKLF,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1420,recpUWpnIOIwKg638,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1421,recptsBHGfuhNN02B,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1422,recqBgK1yinaXNVEn,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1423,recqPP3FeOnSDL9SN,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1424,recqaNKR8DqhXmOMs,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1425,recqtW80rTuXbrWsu,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1426,recrEAER4OleyB4jC,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1427,recrFb1tZJ8UvPRTr,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1428,recrG5Q4upyA0gBmI,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1429,recs1ytrxi1vlN0JD,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1430,recsFFyMKn8ATtNjk,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1431,recsmwaDr74UFoFDi,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1432,rect1HNcNtK3H9kNq,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1433,rectQj4DniZRgDVas,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1434,recuBVpWfCXGLffX9,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1435,recuoEPM2AdDbIGt4,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1436,recwAnfyl4RgTKxkU,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1437,recwESkcPOEaFE1h3,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1438,recwzqgFbPfhaQhQM,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1439,recxTTTcXJ0dcePlV,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1440,recxbHVoFAVcS6zcO,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1441,recxqVHKcepGEYJeX,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1442,recyBL7war8X8VPOs,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1443,recz0omtkznm9xI7u,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1444,recz5CjYgdEQUgGcL,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1445,reczCE7wvI3jm0A5N,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1446,reczSWmbd4g9DwNfg,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1447,reczc8pd5s093xQ7X,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1448,reczmLUKIDe52F0YB,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1449,recznqlaY4zPA8q3E,string,132,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1450, var. arvense (Austrian winter pea),string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1451,"'Descartes', 'Tiffany'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1452,"'Dwarf Essex', spring + winter canola",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1453,"'Frosty'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1454,"'Iron Clay', 'Red Ripper'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1455,"'Purple Top'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1456,"(look up Steve Groff's CV that does well here)",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1457,Black Oil,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1458,"Collard, Kale",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1459,"Collard, Kale (exclude cash crop types), forage rapeseed hybrids",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1460,"Cover crop variety, e.g. KingFisher",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1461,"Dixie, Auburn, Autauga",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1462,Dormant,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1463,Dutch white clover,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1464,Dwarf Forage,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1465,"Dwarf Forage, BMR",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1466,Forage (CCS-779),string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1467,"Forage -- 'Pasja' or 'Appin'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1468,"Hybrid forage -- 'Pasja' or 'Appin'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1469,Italian Ryegrass,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1470,Medium red clover,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1471,Oilseed,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1472,"Purple Bounty, Purple Prosperity, AU Early Cover",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1473,Spring,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1474,"Spring '1020'",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1475,Spring cultivars,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1476,"Tillage, GroundHog, Sodbuster, BioTill, EcoTill, Forage (CCS-779)",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1477,"Use non BMR (less expensive) varieties in summer cover crop mixes, use BMR varieties for feed/forage properties.",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1478,Winter,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1479,Winter ,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1480,Winter cultivars,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1481,Yellow sweetclover -- VNS,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1482,cvs. Spring,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1483,"cvs. Winter, Dwarf Essex is example cultivar",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1484,non BMR varieties,string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
1485,"non BMR varieties, BMR varieties",string,133,2022-10-28 13:00:49.666566-04,2022-10-28 13:00:49.666566-04,
